id,title,release_date,overview,vote_average,vote_count,popularity,original_language,adult
257855,Thunder Town,1946-04-13,An ex-convict (Bob Steele) returns to his ranch; he and his sidekick (Sid Saylor) prove he was framed.,3.0,1,0.3667,en,False
358996,Hero,2015-09-11,"After meeting the chief of police's pretty daughter, a gangster kidnaps the girl. During the journey they fall in love and the gangster decides to set her free.",6.018,28,1.6725,hi,False
316888,Impressions of a Drowned Man,2015-01-22,"A man who doesn’t know who he is meets his former love. She tells him he is a famous poet, Kostas Karyotakis, who killed himself in 1928. Every year he returns on the anniversary of his death.",6.0,7,0.0679,el,False
688710,POV Junkie 3,2010-09-20,"After a 3 year hiatus, Christina Aguchi has returned for one more scene! She has returned as a well known international award winning feature dancer and elite circuit performer. As for a performance on camera Christina brought it. Christina takes you right into the VIP room for the ultimate private dance. And yes she does her very first anal scene to boot! I'm talking about a serious ass pounding and ATMs with a smile.",8.0,1,0.0,en,True
94947,New Port South,2001-09-07,A group of teenagers wish to rebel against the administrators and teachers (the system) in their suburban Chicago high school called New Port South,4.143,7,0.494,en,False
428002,¡Al fútbol!,1975-01-01,"Any given Sunday of 1974 in Spain, soccer games in several stadiums, the sarcastic voice of commentators, the inevitable presence of advertising. Goal! The victors and the defeated.",5.1,4,0.1287,es,False
565739,Lost Holiday,2019-05-03,"Margaret Rockland is as depressed as the ubiquitous Christmas carols are cheerful when she returns to the Washington DC suburb of her childhood for a reunion. The wild bunch she grew up with have settled into respectable family life. Adding insult to injury, her former boyfriend is engaged to the most bourgeois blonde on the East Coast. Margaret reacts by diving into a drinking and drugs marathon. With two remaining fellow souls, she roams the suburban no man’s land and ends up in an incomparable adventure with kidnapping, extortion, misunderstandings and clumsy violence as basic ingredients.",4.4,9,0.3582,en,False
570255,Holiday,2006-02-10,"Muskaan is a shy, wealthy girl who visits Goa with her family. She meets Dino, a dance performer at the local holiday resort. A remake of the 1987 American film Dirty Dancing.",4.0,1,0.2835,hi,False
210578,Last Minutes with ODEN,2009-01-01,"Thank You Jason Wood for allowing us this moment. Oden's struggle with cancer finally came to an end.  May he rest in peace and his memory be eternal.",8.0,3,0.0261,en,False
423721,The Blood Ship,1927-07-18,"A disgraced sea captain signs on as a crewman on a cargo ship. He discovers that the vessel is captained by the very man who stole his ship, a sadistic brute who also took the former captain's wife and daughter. The ship's crew is composed mostly of sailors who were shanghai'ed aboard and are kept in line by the brutal captain and his even more fearsome first mate. The captain and one of his fellow crewmen--who has fallen in love with the man's daughter, who now belongs to the brutal captain--try to unite the crew to end the brutal reign of the captain and his henchman.  Preserved by the Academy Film Archive in partnership with Sony Pictures Entertainment in 2007.",7.0,2,0.2883,en,False
348688,Two Silhouettes,1946-04-25,A rotoscoped silhouetted ballet fantasy set to the music of Dinah Shore.,2.0,1,0.0404,en,False
97441,How to Start a Revolution,2012-02-24,"HOW TO START A REVOLUTION is the remarkable untold story of Nobel Peace Prize nominee Gene Sharp, the world's leading expert on non-violent revolution. This new film (from first time director Ruaridh Arrow) reveals how Gene's work has given a new generation of revolutionary leaders the weapons needed to overthrow dictators. It shows how his 198 steps to non-violent regime change have inspired uprisings from Serbia to Ukraine and from Egypt to Syria and how his work has spread across the globe in an unstoppable wave of profound democratic change. How To Start A Revolution is the story of the power of people to change their world, the modern revolution and the man behind it all.",5.4,7,0.1689,en,False
500116,I Love Pinochet,2001-02-17,An investigation into why so many conservative Chileans continue to be supporters of the brutal Pinochet dictatorship of the 1970s and 1980s.,6.5,4,0.0755,es,False
348834,Çılgın Dersane 4: Ada,2015-01-16,,2.6,11,0.1715,tr,False
377242,The Outsider,1939-01-30,A controversial osteopath sets out to cure the daughter of a famous surgeon - and falls in love with her in the process.,5.0,2,0.2094,en,False
474627,Drácula Barcelona,2017-10-05,"In 1969, Jesús Franco and Christopher Lee shot Count Dracula in Barcelona. At the same time, Pere Portabella became aware of this filming, vampirizing it in Cuadecuc, Vampir. Genre and Art-house films had never been so close. Drácula Barcelona tells the story of these two movies.",5.8,5,0.3422,es,False
652809,Jack Whitehall: Christmas with My Father,2019-12-12,"Jack Whitehall invites his notoriously stuffy father onstage in London's West End for a Christmas comedy extravaganza, complete with celebrity guests.",5.333,24,0.3494,en,False
28810,Poppy,1936-06-17,Carny con artist and snake-oil salesman Eustace McGargle tries to stay one step ahead of the sheriff but is completely devoted to his beloved daughter Poppy.,6.8,5,0.599,en,False
1947,An Unfinished Life,2005-09-09,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. One day, the woman he blames for the death of his only son arrives at his door broke, desperate and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure and forgiveness.",6.8,640,1.5185,en,False
277186,Frühreife Gören auf Abwegen,1988-01-01,,10.0,1,0.0,de,True
675878,Book Club,2006-02-28,A book club meets in a coffee shop.,8.0,2,0.1816,en,False
485419,La isla de las mujeres,1953-04-15,"Spoofy south-sea adventure, mostly about the hot babes.",5.8,4,0.3346,es,False
188072,A Greater Yes: The Story of Amy Newhouse,2009-05-28,"Amy Newhouse must now fight the biggest battle of her life - cancer. Her open heart to the people of her school now sparks a passionate rally from the community. However, this passion dwindles as her cancer metastasizes. Her cancer seems to miraculously disappear, but just as it seems the community has prevailed and the battle won, Amy discovers that the deadly disease has returned and is incurable. Amy's prayers for healing continue, but with the seemingly dried-up support of her community, and an apparent ""no"" from God, she dies from the one battle she cannot win. However, with her death comes life and redemption of Pampa High, as her club grows exponentially, redeeming the school of the once-rampant violence, drugs, and alcohol that she so passionately fought against, and proving to all doubters that God has a ""Greater Yes"" after all. Written by Anonymous",6.2,3,0.2678,en,False
325675,A last year in 114 minutes,2014-10-24,"The director captures the final year in the life of the woman who helped raise him, as age slowly gets the best of her. The simple filming style, in which neither the camera nor the protagonist ever leaves her flat, results in an unusually intense and extremely personal record of time passing and the relationship with a loved one. It's a raw yet formal testament that sensitively manages to avoid any trace of sentimental kitsch, leading the viewer on an emotional journey of the everyday reality of Bunina's days and her mercilessly worsening physical and psychological condition.",6.0,1,0.0214,ro,False
573117,Cinico tv,1992-04-05,"“Being born in Palermo is a kind of punishment, but I’ve never left because it would feel like betrayal. Moreover, I can’t imagine Cinico Tv in any other place in the world.” To Franco Maresco, a brilliant, solitary director from Palermo, his city was the stage of a surreal comedy of rampant decay just as the Mafia was renegotiating the division of power and influence in the emerging Second Republic. Ruins, trash, scraps, underwear, flatulence and burping raided the TV screen at dinnertime in Italian homes in the spring of 1992, sparking hostile cultural debates about the limits of trash and the aesthetics of ugliness, the sense of post-history and post-humanity",7.1,4,0.0596,it,False
386823,Man Underground,2017-07-14,A reclusive conspiracy theorist enlists people from his small town to help him make a low-budget movie about his experience encountering aliens while working as a geologist for the US government.,5.2,4,0.252,en,False
988762,A Place to Fight For,2023-06-08,"Greg is a police lieutenant; he must collect informations on eco-activists, infiltrating them for months. Myriam, a young free woman, is fighting to save a forest from the building of a dam. They meet and fall in love on the Zone. A beautiful life, a joy that Greg discovers, despite the risks of being unmasked. For each of them, time is short: soon everything will disappear.",6.6,156,1.2585,fr,False
601204,Bellbird,2019-06-11,"In the wake of the loss of his beloved wife, a rural community rallies around a farmer to help him deal with his grief.",5.8,9,0.2582,en,False
89257,Breakfast with Einstein,1998-05-24,The outrageously wisecracking Cheech Marin unleashes the laughs as the voice of a smart-alecky dog named Einstein who's out to find himself a new family... and a snack or two along the way! Einstein is a wisecracking dog with a huge appetite for outsmarting human beings!,2.4,5,0.7645,en,False
24148,CKY 4: The Latest & Greatest,2003-11-10,"Fourth and final entry in the CKY series, directed by Bam Margera, featuring the CKY crew and the Margera family.",6.515,33,0.3278,en,False
667245,Blood Sings,2020-01-29,"Two monster friends decide to follow different directions. Decades after leaving, Naiana is a high school teacher in a small coastal town, where a hotel under renovation emanates a strange presence. Three thousand kilometers away, the devouring night involves Diego.",5.8,5,0.0311,pt,False
225818,Barbed Wire City: The Unauthorized Story of Extreme Championship Wrestling,2013-04-20,"The film studies the history of, and people who made, Extreme Championship Wrestling a cult sensation in the 1990s. Its an intimate look at the subculture of a subculture, and the athletes who were willing to take massive amounts of punishment for little money based on the promise of something more within their industry. This is a film about culture and human beings - who just happen to use tables and chairs and violent acts as part of their performance art. This documentary is not owned or supported by the WWE.",8.0,1,0.2557,en,False
645877,The Forum,2019-11-06,"In times of rampant populism and increasing distrust of the elite, the filmmaker accompanies the 81-year-old founder of the controversial World Economic Forum over the period of one year in his efforts to implement his leitmotif: to improve the state of the world. Can the WEF contribute to solving global problems? Or is it rather an integral part of the problem?",7.0,2,0.2021,de,False
342887,Sharing,2014-10-11,"Memories can be blocked, but they can also be invented. Psychology professor Eiko works with people who were traumatized by the 2011 earthquake and tsunami disaster. But the topic affects her more personally than she wants to admit. Narrative structures begin to intertwine, reality becomes ambiguous. Like a surgeon, SHINOZAKI dissects the human mind in this complex yet moving film.",5.4,5,0.2126,ja,False
445480,McQueen,2015-06-20,"Movie of the stage play McQueen (written by British playwright James Phillips), at the St James Theatre, London, in May 2015  Featuring:  Stephen Wight as Lee  Dianna Agron as Dahlia,  Tracy-Ann Oberman,  Laura Lees and David Shaw-Parker",7.7,3,0.3065,en,False
278255,The Flame that Never Dies,1949-09-21,"Inspired to the real story of the Carabiniere Salvo D'Acquisto. We see how, to save 22 hostages from dead sentence by Nazi, he decided to sacrifice himself.",5.2,5,0.2906,it,False
48184,Baabul,2006-12-08,"When his only son dies in an accident, Balraaj urges his depressed daughter-in-law to marry a man who has long loved her in silence.",6.0,31,2.4185,hi,False
51385,Streamlined Swing,1938-09-10,"A group of African-American waiters on a railway believe they have made a deal to secure a railroad dining car that they set up on Wilshire Blvd. in Los Angeles as a diner. To bring in customers, they sing, their voices providing most of the musical accompaniment as well. At the diner, in front of a crowd of swells, the police deliver the bad news.",3.8,6,0.3765,en,False
159538,Alice Cooper: The Strange Case of Alice Cooper,1979-04-09,"1. Intro 2. From The Inside 3. Serious 4. Nurse Rosetta 5. The Quiet Room 6. I Never Cry 7. Devil's Food 8. Welcome To My Nightmare 9. Billion Dollar Babies 10. Only Women Bleed 11. No More Mr. Nice Guy 12. I'm Eighteen 13. The Black Widow 14. Wish I Was Born In Beverly Hills 15. Ballad Of Dwight Fry 16. Go To Hell 17. How You Gonna See Me Now 18. Inmates (We're All Crazy) 19. School's Out  The Strange Case of Alice Cooper is a must watch for any Cooper fan... a man in the prime of his career doing what he did best, entertaining kids and scaring parents.",6.8,3,0.2483,en,False
282915,Riki-Oh: The Wall of Hell,1989-06-25,"In the late 1990s, society is descending into ecological collapse and totalitarianism. Saiga Riki-Oh, a mysterious man with a six-pointed star on his fist, finds himself at the privately-owned Tokyo State Prison. Serving a term of three years due to assault, his first offense, Riki-Oh openly antagonizes The Four Emperors, four powerful prisoners that control the prison and keep the rest of the inmates in line...",6.98,25,0.637,ja,False
124476,The Last Good Time,1994-10-01,A reclusive aging widower struggling with tax problems has a complete change in his views of life as he has a chance encounter with a young woman who moves in with him briefly.,6.0,2,0.4421,en,False
34819,Cirque du Soleil: La Magie Continue,1987-06-01,"One of the earliest Cirque du Soleil releases, filmed during a tour of the troupe's native Canada in 1986 and filled with their trademark costumes, music and extraordinary feats.",8.2,6,0.158,en,False
445040,My Friend Dahmer,2017-11-03,"Jeffrey Dahmer struggles with a difficult family life as a young boy. During his teenage years he slowly transforms, edging closer to the serial killer he was to become.",6.5,605,1.3039,en,False
74303,Dharti,2011-04-22,"Dharti' is a family drama set in Punjab on the backdrop of Punjab Politics. Prem Chopra plays the character of Baljit Singh Wadala, the head of ruling party in Punjab and he has two sons. The elder son Vikramjit Singh Wadala played by Randeep Arya is following his father's footsteps and is a prominent Political leader, while the younger son Jasdeep Singh Wadala played by ""Jimmy Sheirgill"" is a Squadron Leader in the Indian Air Force. The younger son has a conflict with his father and had left his father's legacy to join the Indian Air Force. Due to certain circumstance Jimmy's character is forced to come to Punjab and then after lots of emotional turmoils the son unites with his father.",5.9,4,0.507,pa,False
41995,Power Kids,2009-03-05,"A group of friends have trained themselves in martial arts. One of the gang is in hospital so when the hospital is taken over by a group of terrorists, the kids take on the rebels.",5.7,19,1.0783,th,False
79722,Dark Rising 2: Summer Strikes Back,2011-08-09,"Two years after Jason Parks (Landy Cannon) saved Warrior Princess Summer Vale (Brigitte Kingsley) from her life hunting Killopoths in the demon dimension, a sudden surge of supernatural activity and violent attacks have resurfaced on our plane beyond the normal parameters of the portal. The Rising Dark Agency, a black ops division of the government headed by Colonel Haggerd (Michael Ironside), suspects that the mystic strikes suggests the work of Mardock, an evil Demon-god capable of destroying worlds. When a new demon sub-species disrupts Summer's wedding and eats her fiancée, the war on the new Demon Lord begins. With her group of misfits and their BFG's - Summer sets out to destroy Mardock, but no one is prepared for who they find behind the Dark Lord's ascension.",2.8,10,0.5535,en,False
107678,Violent Road,1958-05-10,"Following the crash and explosion of a test rocket, which killed several people, six men volunteer to take explosive rocket-fuel chemical components, in three trucks, over back roads in rugged terrain to a remote missile base. Uncredited ""remake"" of The Wages of Fear.",6.0,7,0.4443,en,False
328408,A Fighting Season,2015-03-14,"On the brink of the 2007 U.S. troop surge, two Army Recruiters face the daunting pressures of recruitment while their own deployment is on the line. Sgt. Harris (Lew Temple) has been stationed in the recruiting office long enough for it to feel like home. On the other side of the world, a roadside bomb rips through a Humvee, and after recovering from the attack, Sgt. Mason (Clayne Crawford) gets reassigned and winds up in Harris's office. Mason wants to go back to the front lines, but he finds out that the war isn't confined to the battlefield.",1.0,1,0.2429,en,False
448779,The Jungle Bunch,2017-07-26,"Maurice may look like a penguin - but he's a real tiger inside! Raised by a tigress, he's the clumsiest kung-fu master ever. Along with his friends, The Jungle Bunch, he intends to maintain order and justice in the jungle, as his mother did before he. But Igor, an evil koala, wants to destroy the jungle once and for all—helped by his army of silly baboons.",6.3,155,1.3246,fr,False
75039,Alex Reymundo: One Funny Hick-Spanic,2007-03-03,Irreverent bad boy Alex Reymundo explores the pitfalls of being a Mexican American.,5.0,1,0.1374,en,False
13650,Delirious,2007-07-04,"Les, a small-time celebrity photographer desperate to make it big, befriends Toby, a homeless young man with no direction except a vague desire to become an actor. When by chance, Toby becomes romantically involved with K'Harma Leeds, the hottest pop star of the moment, Les grows jealous and plots revenge.",6.3,110,0.7114,en,False
795321,Asurado,2021-03-18,"The third prison of death, where only vicious criminals who do not have a sense of law or common sense are being kept. A new era of power opens when Lee Tae-sik, the nation's former boss entered the office. Soon, the new warden, Jo Pyeong-ho, ends the evil without blood or tears, and begins to imprison the prisoners terribly, including Lee Tae-sik.",4.5,2,0.6892,ko,False
300251,One Shoe Makes it Murder,1982-11-06,Robert Mitchum stars as a down-and-out ex-cop whose entanglement with a shady casino owner leaves him one step behind a killer.,6.5,3,0.475,en,False
424591,Slant,2011-07-26,"Slant, inspired by an Emily Dickinson poem, tells the story of a college professor in his early 50s, looking for connection long after the loss of his partner to AIDS.",7.0,1,0.0885,en,False
220173,Women and Men: Stories of Seduction,1990-04-02,"This trio of tales, based on classic short stories, chronicles the complicated relations between the sexes.",4.5,8,0.621,en,False
42560,American Fusion,2005-01-01,"Yvonne is a divorced middle-aged Chinese immigrant who thinks her life is over, and she is doomed to spend the rest of her days as a slave to her large and eccentric family. Suddenly, romance enters her life and Yvonne gets a long deferred chance for true love. However, she falls for the last person a Chinese family would ever accept, Jose, a Mexican-American dentist. It doesnt matter what race or culture youre from, deep down inside we are the same. And from this lesson Yvonne and her family begin to love each other for who they are and to accept Jose into the family.",5.5,2,0.3697,en,False
723004,"Mete gol, gana",2008-07-09,"Jonathan and Romario are two Afro-Ecuadorian children from the Chota Valley, one of the poorest regions of Ecuador. Their fate can be one of two: to become world-class footballers like Ulises de la Cruz, Chucho Benitez and Antonio Valencia, or farmers like Darwin. This documentary reveals the lack of opportunities, discrimination, and economic and social segregation that black communities face in Ecuador.",6.0,1,0.1145,es,False
818370,The Little Prince(ss),2021-05-28,"When Gabriel, a 7-year-old Chinese kid who loves ballet, becomes friends with Rob, another Chinese kid from school, Rob’s dad gets suspicious about Gabriel's feminine behavior and decides to intervene.",7.1,137,0.7165,en,False
360160,Six Feet Four,1919-09-13,"A cowboy matches the description of the man who robbed the local hotel--both are 6'4"". When a young woman is robbed, suspicion falls on the cowboy again. However, he discovers that the actual culprits are a local gang headed by the sheriff. He sets out to capture the robbers and clear his name.",5.5,2,0.1841,en,False
354234,I Am the Queen,2011-02-18,"In Chicago’s Humboldt Park neighborhood, the Vida/Sida Cacica Pageant brings together members of the Puerto Rican community to celebrate its transgender participants.  I Am The Queen follows Bianca, Julissa and Jolizza as they prepare for the pageant under the guidance of Ginger Valdez, an experienced transgender from the neighborhood. These trans women share stories of their transition, their relatives’ varying reactions, and how they find support from within the community.  Family dynamics, cultural heritage, and personal identity all play a part in how the contestants face the daily struggle that comes from being true to themselves.",5.5,4,0.0621,en,False
659622,Swamp Women Kissing Booth,2018-01-23,"When a group of hillbilly swamp girls all fall in love with the same handsome alligator hunter, they each attempt to win him over with magical makeovers and a kissing booth...with disastrous and infectious results.",1.0,1,0.1294,en,False
293533,I Can't Do This But I CAN Do That: A Film for Families about Learning Differences,2010-10-26,Does having a learning disability mean that you can’t learn? Eight children prove that the answer is a definitive 'No' in this documentary. Interviews with kids are intercut with scenes of the children engaged in activities that reflect their talents to form a compelling portrait of the ways in which these young people use their strengths to overcome their challenges.,6.0,2,0.4809,en,False
337323,Women of the Resistance,1965-04-24,Documentary composed of interviews with female partisans who survived the German invasion of Italy in World War II.,7.0,2,0.1504,it,False
454864,Tarkovsky,2010-12-21,"A man enters a video rental store where some arcane beings as Goran Paskaljevich, Michael Cacoyannis, Ferzan Ozpetek or Andrei Tarkovsky stalk him from the shelves, while the shop manager is reading a book by James Joyce; but he just wants to rent a blockbuster.",3.7,3,0.2149,es,False
974336,Democrazy,2007-01-01,Politician promotes her candidacy.,1.0,1,0.3078,en,False
429989,Knife Party vs Pendulum - Ultra Music Festival 2016,,"Ultra 2016 is officially wrap, and the biggest story out of the weekend is the closing performance from Knife Party / Pendulum on the Main Stage. Before anything is said, the Ultra team deserves major recognition for booking a live drum ‘n’ bass act as the final performance of the entire festival. If you weren’t there to experience Pendulum’s long-anticipated reunion, we’ve got you covered on everything you missed.",8.0,1,0.0,en,False
627950,Greetings From Planet Smurf,2018-06-08,"The Smurfs were created in 1958 by the Belgian comic author Peyo (Pierre Culliford, 1928-1992) and they are one of Belgium's most recognized exports. From Brussels to Los Angeles, via Dubai, a journey into the tiny world of the famous little blue people, from the story of the creation of the original comic to the account of their huge global commercial exploitation.",8.2,4,0.2363,fr,False
235328,Kôkishin Fujin,1975-07-01,Pinku from 1975.,2.0,1,0.0797,en,False
19399,"Somewhere, Tomorrow",1983-01-01,"Lori Anderson is trying to deal with the recent tragedy of her father's death. As Lori's mother moves on, Lori finds herself stuck, consumed by grief and anger. With the lingering feeling that something about her father's passing was not right, Lori turns to his journals for answers. The events that follow catapult Lori into a strange romance with a ghost, resulting in a mysterious journey.",4.4,7,2.8318,en,False
751364,The Elusive Dog,1912-01-01,"A dog escapes from home and is chased by two dog catchers, who soon find out that catching this hound is a bit more difficult than they would first imagine.",4.0,1,0.0143,en,False
433057,Hacked,2016-04-08,Crichton-esque techno-thriller about hackers and sysadmin fighting to escape a data center overrun by a deadly artificial intelligence.,3.0,3,0.3273,en,False
67263,Alpine Fire,1985-09-02,"A year on an Alpine farm: an older couple have two children, Belli, who wanted to be a teacher, and the younger Franzi, deaf, and although he works like a man, child-like. Belli teaches him. In his work, he can become frustrated, so when he throws an expensive mower over a cliff in a fit of pique, his father banishes him to the outskirts of the farm, where he uses pubescent energy to break rocks and build walls and cairns. (It's the tradition of the father's family, called ""The Irascibles"" by neighbors, to spend puberty doing this.) Belli visits him and they begin sleeping together. By winter, the boy is back in the house and Belli is pregnant. Soon her parents must know.",6.8,28,0.9026,de,False
85587,"Sleep, Sleep, My Love",1975-02-24,"A dark and surrealistic comedy about a man who gives drugs to his wife, to make her sleep and avoid arguing with her.",5.2,4,0.255,es,False
509910,The Guardians,2018-03-18,Interweaves the lives of the threatened monarch butterfly with an indigenous community in Mexico fighting to restore the forest they nearly destroyed.,5.0,3,0.1951,en,False
548643,Dirty Wives Club 7,2015-10-01,Are you ready for the ultimate cheating wives porn? Watch these naughty housewives cheat on their husbands while they're away.,6.0,1,0.0,en,True
533988,"Alegría, tristeza",2018-11-16,Write your opinion so that the rest of the users can read it.,7.1,25,0.3463,es,False
687410,Fullmoon,2017-09-30,"A compilation of intertwined snippets featuring various characters of diverse backgrounds from different parts of the world. Each of whom are experiencing their unique, yet fundamentally similar, respective lives. The stories are tied together with the underlying message that we are all connected. The film uses several languages, yet we don't need to understand the conversations or stories in order to comprehend the film itself, beautifully illustrating this theme of connectedness.",8.0,1,0.143,en,False
61930,Bagnomaria,1999-02-12,"In Pietrasanta all are excited for the annual party of summer end. Here we find four characters: Merigo, a naive guy passionate of bike; Pierre, son of the mayor; Simone, a pestiferous kid; Mario, lifeguard of ""Bagnomaria"".",5.8,107,0.635,it,False
427255,Lonely Star of Osaka,1980-06-21,"Kanemoto served five years in prison for attacking Masao of the pro-North Korean organization, the killer of the president of the company who brought him up. Released from prison, Kanemoto gets injured fighting Masao again. Harumi, who lives with her brother Genichi, takes care of Kanemoto. When Genichi visits Korea and reveals the pro-North Korean organization's lies, he becomes their target. This also places the life of Harumi and their family at risk and only Kanemoto can save them.",4.75,4,0.5495,ko,False
756149,Beowulf: A Thousand Years of Baggage,2020-04-23,"Flawed heroes, sympathetic monsters and haughty professors collide as this hefty poem is rescued from the grasp of 1,000 years of highbrow analysis and transformed into a defiantly raucous musical. Presented by San Francisco's infamous Shotgun Players and New York's infectious Banana Bag & Bodice, this SongPlay is an irreverent dissertation on art versus criticism in blood-soaked Scandinavia.",9.5,2,0.2026,en,False
404468,Girls Step,2015-09-12,"Azusa (Anna Ishii) and Narumi (Fuka Koshiba) are 2nd grade high school students. They lack confidence and also any kind of ambitions. Hazuki (Karin Ono), Tamaki (Mika Akizuki) and Mika (Miku Uehara) are also unnoticed students at the same high school. These five girls form a dance club and begin to dance to get credits. They soon learn the joys of dancing and also learn to express themselves.",5.8,5,0.8501,ja,False
424936,Riva Mechanical Constructions,1956-11-11,,3.0,1,0.0621,it,False
52672,Cat Girl Kiki,2006-06-21,"Yoshirou, a secluded teenager, brings back home a stray cat after a car accident. The next morning the cat has turned into a nice girl, Kiki, who wants to be his girlfriend... Will catnip get in the way of their love?",7.196,28,1.0376,ja,False
119716,The Toe Tactic,2009-01-29,"Mona is nearly overwhelmed by grief and depression. After her father's death, she's cut herself off: leaving teaching - she now temps as an office assistant, ignoring her mother's calls, talking to herself in mirrors, and rejecting any offered intimacy. She's watched over by comic extraterrestrial beings whom we see as cartoon squiggles. They ensure that random acts bring her connections - with a neighbor boy, his mother, and his surreptitious piano teacher (the lad wants to surprise his mom). She also meets an elevator operator in the building where she temps for Ms. Hadaway, a widow with perfect diction. Can Mona take a few steps on the road to expressing emotion?",4.0,4,0.2115,en,False
638269,Pink Pill,2017-06-08,"A teenage girl is outed as lesbian in gossip that spreads quickly across her school. She finds herself judged and insulted by her peers, and coerced into trying to change herself by someone she took to be her friend.",1.0,1,0.0656,zh,False
462022,Lunar,2017-05-11,"In the year 1957 the cold war expands to space. The Soviet-Union sends Sputnik as the first manmade object into earth-orbit. 3 years later Yuri Gagarin enters space as the first man in space. The so called ""Space Race"" seems to be decided. But in 1961 President Kennedy promised to send American Astronauts to the Moon. The Apollo Project was born. A space ship had to be built that is strong enough to escape earth's gravitation, land on the moon and bring the crew safely back to earth.  Motion Designer Christian worked with his brother and Composer Wolfgang for 18 months on this shortfilm. The foundation were thousands original NASA photographies, taken from the Astronauts during the Apollo Missions, which were released in September 2015. It is an animated collage using different techniques to bring the stills to life.",6.8,6,0.2449,en,False
714165,Los Otros,2020-06-12,"Hundreds of thousands of undocumented Americans are deported from the United States to ""their country of origin"" every year. What happens to these ""non-citizens"" after they return to a country they barely know? The short documentary Los Otros profiles three such undocumented individuals as they rebuild their lives in Mexico City. Separated from family and starting all over with nothing, they attempt to forge new lives in the shadow of a broken immigration system and a country not prepared for their return.",6.0,1,0.0256,en,False
422057,Cumparsita,1993-12-08,"Anya is brought up in an orphanage, she has been in the school of ballroom dancing. She falls in love with the head of school, who is much older than her. After a quarrel with him Anya throws the newly born child in the hospital and goes to the village where settles in an abandoned house. Her peer Sanya, who secretly and hopelessly in love with Anya, leaves the children's home together with her. At first, he seems to be a child, unable to take a serious and responsible decisions, but gradually Anya sees that he grows up and falls in love with him.",2.0,1,0.2604,ru,False
986812,Fathers and Mothers,2022-11-03,"Follows Piv and Ulrik, who are trying to become part of the parent group in their daughter's new school class, going to great lengths to be admitted.",6.0,14,0.8238,da,False
193947,She,1911-12-25,She was the first attempt in film to depict the story of H. Rider Haggard's 1886 novel She: A History of Adventure.,4.0,1,0.2616,en,False
635329,I'm a Delusion,2018-11-18,Makeup. Dreams and champagne. Everything is put together to share a delirium between two queens of the night. Yet one of the drag queens seems to express itself and behave in an abnormal way see theatrical … What if one delusional sharing could hide another?,9.0,1,0.0214,fr,False
517319,Neville's Time,1991-06-26,Documentary about the life of spanish director Edgar Neville.,6.0,1,0.116,es,False
85701,The Longest Hundred Miles,1967-01-21,"During the Japanese invasion of the Philippines, an assorted group of refugees, including an American soldier, an Army nurse, a priest and a group of local children, try to make their getaway aboard a rattletrap, creaky bus.",6.2,4,0.2917,en,False
630021,RiffTrax Live: Day of the Shorts: SF Sketchfest 2019,2019-02-28,"Bill and Kevin are joined onstage by the great Paul F. Tompkins, and together they host and riff an amazing set of bizarre short films. The shorts cover every subject under the sun (y’know, because “Day”), from workplace safety to childhood safety to sentient talking pillow safety. And that’s not all - we’ve got more guests, riffing teams and legends galore! John Hodgman, Frank Conniff & Trace Beaulieu, Cole Stratton & Janet Varney, and Bridget Nelson with Sean Thomason, RiffTrax Senior Writer, making his live riffing debut.",8.5,2,0.2321,en,False
52369,The Pack,2010-09-29,"In the middle of a snowy no man's land, Charlotte picks up Max, a hitchhiker; they stop in a truck-stop restaurant, and when Max doesn't come back from the bathroom, Charlotte starts looking for him in vain. She decides to return during the night but gets kidnapped by the bartender, La Spack, who turns out to be Max's mother and needs to feed her kids, 'The pack', a bunch of blood lusting ghouls. Charlotte now faces a terrifying reality: these ghouls are already dead... and hungry. Alone and in the middle of nowhere, she quickly realizes... she's next on the menu!",4.638,65,0.4344,fr,False
214709,The Seed,2008-01-01,"The Seed follows the events surrounding a homeless veteran named Ken Mercado, played by Will Yun Lee. Living along the banks of the Los Angeles River, he is attacked by masked men in black vehicles, invisible to the eye. To any passers-by, Mercado appears to have some sort of mental illness, but as he is chased throughout the city, it is revealed to the audience that he is not in fact paranoid, but rather the victim of a government conspiracy. Sung's adversaries are visible to him, yet only visible to the audience part of the time. At the end of the film, an alien ship is visible in the sky, watching the scene.",7.0,2,0.2398,en,False
67342,Mr. Vampire,1985-11-07,"The planned reburial of a village elder goes awry as the corpse resurrects into a hopping, bloodthirsty vampire, threatening mankind. Therefore, a Taoist Priest and his two disciples attempt to stop the terror.",6.84,119,2.2498,cn,False
450674,Love Story With Cramps,1995-01-01,"Loves and jealousies, abandonments and returns, of two couples on vacation in Africa.",3.2,2,0.4351,it,False
